Transaction_ID,User_ID,Transaction_Date,Amount_USD,Transaction_Type,Product,Round_Up
3930,1066,2026-02-23,161.42,Recurring Deposit,Banking,0.0
3931,1228,2026-02-14,0.04,Round-Up,Banking,0.96
3932,1091,2026-01-06,2.61,Round-Up,Invest,0.39
3933,1496,2025-10-20,162.43,One-Time Deposit,Invest,0.0
3934,1383,2026-04-15,1.37,Round-Up,Banking,0.63
3935,1054,2026-02-20,2.56,Round-Up,Invest,0.44
3936,1007,2025-08-27,2.47,Round-Up,Banking,0.53
3937,1254,2025-10-07,2.68,Round-Up,Invest,0.32
3938,1176,2026-03-29,66.92,One-Time Deposit,Banking,0.0
3939,1430,2026-05-04,228.36,One-Time Deposit,Invest,0.0
3940,1314,2025-12-22,27.59,One-Time Deposit,Banking,0.0
3941,1072,2026-04-18,236.01,Recurring Deposit,Banking,0.0
3942,1392,2026-03-07,1.06,Round-Up,Invest,0.94
3943,1160,2025-11-11,1.3,Round-Up,Banking,0.7
3944,1403,2025-12-04,137.2,Recurring Deposit,Banking,0.0
3945,1020,2026-02-26,190.58,Recurring Deposit,Banking,0.0
3946,1041,2026-03-08,2.44,Round-Up,Invest,0.56
3947,1148,2025-08-20,2.24,Round-Up,Invest,0.76
3948,1147,2026-04-03,185.68,One-Time Deposit,Banking,0.0
3949,1374,2026-03-24,196.79,One-Time Deposit,Banking,0.0
3950,1042,2026-02-19,43.72,Recurring Deposit,Banking,0.0
3951,1046,2026-02-24,1.38,Round-Up,Invest,0.62
3952,1100,2026-01-05,107.67,Recurring Deposit,Banking,0.0
3953,1420,2026-04-02,1.65,Round-Up,Banking,0.35
3954,1297,2026-02-23,113.55,One-Time Deposit,Banking,0.0
3955,1400,2026-04-08,202.74,Recurring Deposit,Banking,0.0
3956,1085,2025-10-08,78.54,One-Time Deposit,Invest,0.0
3957,1345,2026-04-24,2.27,Round-Up,Banking,0.73
3958,1463,2025-09-12,-240.43,Withdrawal,Banking,0.0
3959,1228,2025-12-12,12.77,Recurring Deposit,Banking,0.0
3960,1021,2025-12-10,149.92,Recurring Deposit,Banking,0.0
3961,1471,2026-03-01,1.32,Round-Up,Invest,0.68
3962,1476,2026-03-24,0.71,Round-Up,Banking,0.29
3963,1129,2025-09-09,-180.4,Withdrawal,Invest,0.0
3964,1500,2025-12-19,182.98,One-Time Deposit,Invest,0.0
3965,1395,2026-04-25,19.46,Recurring Deposit,Invest,0.0
3966,1457,2026-01-07,0.84,Round-Up,Banking,0.16
3967,1438,2026-03-27,0.97,Round-Up,Banking,0.03
3968,1442,2025-09-04,-28.05,Withdrawal,Banking,0.0
3969,1480,2026-04-26,7.95,One-Time Deposit,Invest,0.0
3970,1351,2026-04-20,1.43,Round-Up,Banking,0.57
3971,1074,2026-04-08,1.56,Round-Up,Invest,0.44
3972,1178,2026-05-04,105.99,One-Time Deposit,Invest,0.0
3973,1010,2026-04-23,2.31,Round-Up,Banking,0.69
3974,1209,2026-03-06,192.82,One-Time Deposit,Invest,0.0
3975,1319,2025-09-17,2.33,Round-Up,Banking,0.67
3976,1177,2026-03-27,232.68,Recurring Deposit,Invest,0.0
3977,1029,2026-04-01,2.01,Round-Up,Invest,0.99
3978,1014,2025-10-31,-189.9,Withdrawal,Invest,0.0
3979,1184,2026-03-21,1.23,Round-Up,Invest,0.77
3980,1189,2026-02-18,203.8,One-Time Deposit,Banking,0.0
3981,1407,2026-04-22,2.94,Round-Up,Banking,0.06
3982,1322,2025-12-02,42.54,Recurring Deposit,Banking,0.0
3983,1291,2026-04-23,-62.27,Withdrawal,Banking,0.0
3984,1030,2025-09-20,70.1,Recurring Deposit,Invest,0.0
3985,1142,2025-07-30,205.53,One-Time Deposit,Banking,0.0
3986,1477,2025-09-06,203.63,One-Time Deposit,Banking,0.0
3987,1461,2025-10-02,126.36,Recurring Deposit,Invest,0.0
3988,1117,2026-04-04,-147.3,Withdrawal,Invest,0.0
3989,1087,2026-02-23,-207.6,Withdrawal,Invest,0.0
3990,1255,2026-02-10,2.18,Round-Up,Invest,0.82
3991,1151,2026-02-12,-17.29,Withdrawal,Invest,0.0
3992,1495,2026-01-16,1.74,Round-Up,Banking,0.26
3993,1468,2026-03-22,2.99,Round-Up,Invest,0.01
3994,1479,2026-04-30,0.84,Round-Up,Banking,0.16
3995,1112,2026-02-03,2.34,Round-Up,Banking,0.66
3996,1417,2026-02-23,20.87,Recurring Deposit,Invest,0.0
3997,1343,2026-02-14,161.05,Recurring Deposit,Invest,0.0
3998,1500,2025-12-19,209.45,Recurring Deposit,Invest,0.0
3999,1095,2026-03-05,167.91,One-Time Deposit,Banking,0.0
4000,1477,2025-08-02,109.14,One-Time Deposit,Banking,0.0
4001,1445,2026-01-12,35.22,Recurring Deposit,Invest,0.0
4002,1194,2026-02-28,1.52,Round-Up,Banking,0.48
4003,1404,2025-10-04,72.61,Recurring Deposit,Banking,0.0
4004,1224,2025-07-19,59.95,Recurring Deposit,Invest,0.0
4005,1468,2026-03-15,204.91,Recurring Deposit,Invest,0.0
4006,1390,2025-10-19,245.4,One-Time Deposit,Invest,0.0
4007,1323,2026-01-28,166.74,Recurring Deposit,Banking,0.0
4008,1140,2025-06-19,2.63,Round-Up,Banking,0.37
4009,1406,2025-12-06,0.47,Round-Up,Banking,0.53
4010,1109,2026-04-27,10.0,Recurring Deposit,Invest,0.0
4011,1171,2025-12-18,51.99,One-Time Deposit,Invest,0.0
4012,1118,2025-08-25,148.19,Recurring Deposit,Banking,0.0
4013,1265,2025-12-21,2.82,Round-Up,Invest,0.18
4014,1319,2025-09-09,0.73,Round-Up,Banking,0.27
4015,1405,2025-11-30,51.1,Recurring Deposit,Banking,0.0
4016,1476,2026-03-14,132.92,One-Time Deposit,Banking,0.0
4017,1457,2026-01-11,130.44,One-Time Deposit,Banking,0.0
4018,1238,2026-02-14,1.93,Round-Up,Banking,0.07
4019,1487,2026-04-11,0.99,Round-Up,Invest,0.01
4020,1132,2025-12-19,219.02,Recurring Deposit,Invest,0.0
4021,1375,2026-04-30,0.19,Round-Up,Invest,0.81
4022,1353,2026-02-03,176.54,Recurring Deposit,Banking,0.0
4023,1420,2026-04-14,160.8,Recurring Deposit,Banking,0.0
4024,1100,2026-01-08,2.96,Round-Up,Banking,0.04
4025,1449,2026-03-06,157.55,Recurring Deposit,Banking,0.0
4026,1190,2026-04-04,139.92,One-Time Deposit,Banking,0.0
4027,1198,2026-03-01,1.2,Round-Up,Invest,0.8
4028,1049,2026-04-14,2.24,Round-Up,Banking,0.76
4029,1459,2026-04-12,0.41,Round-Up,Banking,0.59
4030,1123,2025-12-06,25.01,Recurring Deposit,Invest,0.0
4031,1425,2025-06-26,77.18,One-Time Deposit,Invest,0.0
4032,1265,2026-01-06,246.72,One-Time Deposit,Invest,0.0
4033,1033,2026-03-04,10.29,Recurring Deposit,Invest,0.0
4034,1494,2026-02-09,169.86,Recurring Deposit,Banking,0.0
4035,1186,2026-03-31,154.09,One-Time Deposit,Invest,0.0
4036,1438,2026-04-16,163.41,Recurring Deposit,Invest,0.0
4037,1479,2026-04-22,0.07,Round-Up,Banking,0.93
4038,1146,2026-05-02,60.55,Recurring Deposit,Banking,0.0
4039,1224,2025-08-10,110.51,One-Time Deposit,Banking,0.0
4040,1139,2026-04-09,28.49,Recurring Deposit,Invest,0.0
4041,1285,2026-03-08,23.28,One-Time Deposit,Invest,0.0
4042,1291,2026-04-22,0.19,Round-Up,Banking,0.81
4043,1049,2025-11-05,145.38,One-Time Deposit,Banking,0.0
4044,1395,2026-04-14,1.56,Round-Up,Invest,0.44
4045,1242,2026-02-15,76.94,Recurring Deposit,Banking,0.0
4046,1351,2026-04-12,82.38,One-Time Deposit,Banking,0.0
4047,1329,2025-06-15,55.78,Recurring Deposit,Invest,0.0
4048,1434,2026-01-20,105.82,Recurring Deposit,Banking,0.0
4049,1183,2026-04-12,54.75,Recurring Deposit,Banking,0.0
4050,1331,2026-03-04,0.36,Round-Up,Invest,0.64
4051,1023,2026-05-04,-35.36,Withdrawal,Banking,0.0
4052,1274,2026-01-27,237.32,Recurring Deposit,Banking,0.0
4053,1312,2026-03-25,27.01,Recurring Deposit,Invest,0.0
4054,1282,2026-04-28,2.23,Round-Up,Invest,0.77
4055,1017,2026-02-07,209.16,One-Time Deposit,Banking,0.0
4056,1079,2026-03-01,2.55,Round-Up,Banking,0.45
4057,1045,2026-01-05,228.51,One-Time Deposit,Banking,0.0
4058,1480,2026-03-15,2.26,Round-Up,Invest,0.74
4059,1038,2026-04-21,48.2,One-Time Deposit,Invest,0.0
4060,1362,2026-05-03,66.78,One-Time Deposit,Banking,0.0
4061,1131,2026-03-03,1.05,Round-Up,Banking,0.95
4062,1014,2025-10-15,81.16,One-Time Deposit,Invest,0.0
4063,1445,2026-04-01,146.03,Recurring Deposit,Invest,0.0
4064,1020,2026-01-16,0.85,Round-Up,Banking,0.15
4065,1468,2026-02-17,98.66,Recurring Deposit,Invest,0.0
4066,1368,2026-05-02,1.22,Round-Up,Invest,0.78
4067,1244,2025-11-25,1.47,Round-Up,Banking,0.53
4068,1493,2025-10-29,1.07,Round-Up,Banking,0.93
4069,1198,2025-09-25,131.83,Recurring Deposit,Invest,0.0
4070,1295,2026-04-18,2.03,Round-Up,Invest,0.97
4071,1155,2026-03-19,95.22,Recurring Deposit,Banking,0.0
4072,1351,2026-03-26,197.31,One-Time Deposit,Invest,0.0
4073,1064,2025-10-16,0.47,Round-Up,Banking,0.53
4074,1337,2026-04-15,240.14,Recurring Deposit,Banking,0.0
4075,1073,2025-07-23,0.77,Round-Up,Invest,0.23
4076,1097,2026-04-27,81.86,Recurring Deposit,Banking,0.0
4077,1178,2026-04-22,2.71,Round-Up,Invest,0.29
4078,1433,2026-04-14,1.37,Round-Up,Invest,0.63
4079,1150,2026-04-30,162.27,Recurring Deposit,Invest,0.0
4080,1229,2026-02-06,-9.53,Withdrawal,Invest,0.0
4081,1226,2025-12-31,1.42,Round-Up,Banking,0.58
4082,1364,2025-11-21,87.21,Recurring Deposit,Invest,0.0
4083,1414,2026-02-17,2.99,Round-Up,Invest,0.01
4084,1416,2026-03-03,43.89,Recurring Deposit,Banking,0.0
4085,1315,2026-01-24,133.25,Recurring Deposit,Banking,0.0
4086,1160,2026-04-27,2.25,Round-Up,Banking,0.75
4087,1490,2026-03-25,2.69,Round-Up,Banking,0.31
4088,1146,2026-04-28,0.24,Round-Up,Banking,0.76
4089,1094,2026-04-28,2.79,Round-Up,Banking,0.21
4090,1446,2026-03-30,1.2,Round-Up,Banking,0.8
4091,1323,2025-12-01,162.87,One-Time Deposit,Banking,0.0
4092,1069,2026-01-11,-213.08,Withdrawal,Invest,0.0
4093,1309,2026-01-27,2.15,Round-Up,Banking,0.85
4094,1276,2025-09-01,192.96,One-Time Deposit,Banking,0.0
4095,1414,2025-10-16,53.91,One-Time Deposit,Invest,0.0
4096,1122,2026-04-25,-244.53,Withdrawal,Banking,0.0
4097,1497,2026-03-23,230.26,One-Time Deposit,Banking,0.0
4098,1125,2026-02-24,44.98,One-Time Deposit,Banking,0.0
4099,1179,2025-12-05,141.9,One-Time Deposit,Invest,0.0
4100,1330,2025-10-13,0.6,Round-Up,Banking,0.4
4101,1378,2026-05-01,0.75,Round-Up,Banking,0.25
4102,1215,2026-04-02,0.67,Round-Up,Invest,0.33
4103,1112,2026-03-07,1.65,Round-Up,Banking,0.35
4104,1055,2026-01-22,158.67,One-Time Deposit,Banking,0.0
4105,1181,2026-03-31,2.74,Round-Up,Banking,0.26
4106,1259,2026-04-05,134.2,One-Time Deposit,Banking,0.0
4107,1329,2026-03-15,0.25,Round-Up,Invest,0.75
4108,1255,2025-11-29,-65.45,Withdrawal,Invest,0.0
4109,1265,2026-04-28,101.37,Recurring Deposit,Banking,0.0
4110,1330,2025-11-10,0.29,Round-Up,Banking,0.71
4111,1087,2025-10-03,1.17,Round-Up,Invest,0.83
4112,1115,2025-11-20,145.32,One-Time Deposit,Banking,0.0
4113,1224,2025-12-06,1.74,Round-Up,Invest,0.26
4114,1328,2026-03-21,1.63,Round-Up,Banking,0.37
4115,1033,2026-03-04,1.02,Round-Up,Invest,0.98
4116,1282,2026-03-24,-206.03,Withdrawal,Invest,0.0
4117,1345,2026-04-28,64.93,Recurring Deposit,Banking,0.0
4118,1446,2026-04-18,167.2,One-Time Deposit,Banking,0.0
4119,1140,2025-09-18,28.28,One-Time Deposit,Banking,0.0
4120,1226,2025-12-11,-10.69,Withdrawal,Banking,0.0
4121,1308,2026-05-02,-139.43,Withdrawal,Invest,0.0
4122,1399,2026-03-12,-59.97,Withdrawal,Banking,0.0
4123,1034,2026-04-05,0.48,Round-Up,Banking,0.52
4124,1499,2026-01-30,1.39,Round-Up,Banking,0.61
4125,1335,2025-11-25,127.0,Recurring Deposit,Banking,0.0
4126,1194,2026-03-23,200.09,One-Time Deposit,Banking,0.0
4127,1299,2026-02-16,0.09,Round-Up,Invest,0.91
4128,1215,2026-02-18,1.67,Round-Up,Invest,0.33
4129,1410,2025-10-11,80.3,Recurring Deposit,Banking,0.0
4130,1469,2026-04-04,69.5,Recurring Deposit,Invest,0.0
4131,1410,2025-08-06,2.61,Round-Up,Banking,0.39
4132,1229,2025-11-15,54.02,Recurring Deposit,Invest,0.0
4133,1046,2026-04-11,204.78,One-Time Deposit,Invest,0.0
4134,1074,2026-03-26,133.12,Recurring Deposit,Invest,0.0
4135,1001,2026-04-05,1.84,Round-Up,Invest,0.16
4136,1100,2026-02-27,1.43,Round-Up,Banking,0.57
4137,1493,2025-11-24,1.26,Round-Up,Banking,0.74
4138,1390,2026-01-31,25.11,One-Time Deposit,Invest,0.0
4139,1368,2026-04-28,31.79,One-Time Deposit,Invest,0.0
4140,1352,2026-03-21,1.2,Round-Up,Invest,0.8
4141,1010,2026-05-04,-31.85,Withdrawal,Banking,0.0
4142,1275,2026-01-02,2.32,Round-Up,Invest,0.68
4143,1337,2026-04-23,2.75,Round-Up,Banking,0.25
4144,1405,2025-07-19,119.34,One-Time Deposit,Banking,0.0
4145,1424,2026-01-28,144.51,One-Time Deposit,Invest,0.0
4146,1329,2026-02-09,2.96,Round-Up,Invest,0.04
4147,1482,2026-03-12,228.73,Recurring Deposit,Invest,0.0
4148,1167,2025-10-01,193.32,One-Time Deposit,Invest,0.0
4149,1097,2026-05-03,246.03,One-Time Deposit,Banking,0.0
4150,1137,2026-04-12,121.73,Recurring Deposit,Banking,0.0
4151,1364,2025-09-23,1.91,Round-Up,Banking,0.09
4152,1236,2026-03-31,239.11,One-Time Deposit,Banking,0.0
4153,1432,2026-02-09,6.01,Recurring Deposit,Banking,0.0
4154,1171,2026-04-09,2.65,Round-Up,Invest,0.35
4155,1388,2025-11-04,2.53,Round-Up,Banking,0.47
4156,1469,2026-03-14,-191.5,Withdrawal,Invest,0.0
4157,1292,2026-05-04,1.62,Round-Up,Banking,0.38
4158,1144,2026-02-24,100.37,One-Time Deposit,Banking,0.0
4159,1456,2025-12-30,-64.04,Withdrawal,Banking,0.0
4160,1250,2026-05-04,1.64,Round-Up,Banking,0.36
4161,1396,2026-02-19,1.31,Round-Up,Banking,0.69
4162,1318,2025-10-27,46.87,Recurring Deposit,Banking,0.0
4163,1160,2026-01-03,169.87,Recurring Deposit,Banking,0.0
4164,1370,2025-09-19,95.25,One-Time Deposit,Banking,0.0
4165,1396,2026-04-09,84.16,One-Time Deposit,Banking,0.0
4166,1042,2026-02-13,118.01,Recurring Deposit,Banking,0.0
4167,1230,2025-12-12,137.93,Recurring Deposit,Invest,0.0
4168,1112,2026-02-22,1.5,Round-Up,Banking,0.5
4169,1049,2026-02-18,1.35,Round-Up,Banking,0.65
4170,1279,2026-03-29,221.32,One-Time Deposit,Banking,0.0
4171,1383,2025-11-23,73.11,Recurring Deposit,Banking,0.0
4172,1464,2026-04-22,49.2,Recurring Deposit,Invest,0.0
4173,1111,2026-03-02,-191.32,Withdrawal,Banking,0.0
4174,1202,2025-06-07,49.97,Recurring Deposit,Invest,0.0
4175,1117,2026-04-07,15.11,One-Time Deposit,Banking,0.0
4176,1259,2026-04-02,0.89,Round-Up,Banking,0.11
4177,1409,2025-10-26,63.74,Recurring Deposit,Invest,0.0
4178,1105,2026-04-21,47.09,Recurring Deposit,Invest,0.0
4179,1084,2025-10-26,245.49,One-Time Deposit,Banking,0.0
4180,1405,2025-12-25,2.06,Round-Up,Banking,0.94
4181,1476,2026-03-02,-226.34,Withdrawal,Invest,0.0
4182,1423,2025-08-12,48.66,One-Time Deposit,Invest,0.0
4183,1258,2026-04-13,2.19,Round-Up,Banking,0.81
4184,1299,2026-02-12,127.99,One-Time Deposit,Invest,0.0
4185,1329,2026-02-20,24.26,Recurring Deposit,Invest,0.0
4186,1014,2025-11-08,2.54,Round-Up,Invest,0.46
4187,1480,2025-12-20,223.56,Recurring Deposit,Invest,0.0
4188,1231,2025-06-16,1.36,Round-Up,Invest,0.64
4189,1390,2025-12-29,0.04,Round-Up,Invest,0.96
4190,1191,2025-12-22,2.38,Round-Up,Invest,0.62
4191,1324,2025-11-07,189.7,Recurring Deposit,Invest,0.0
4192,1374,2026-03-25,-179.91,Withdrawal,Banking,0.0
4193,1413,2025-11-08,11.52,Recurring Deposit,Banking,0.0
4194,1098,2026-04-20,-48.79,Withdrawal,Banking,0.0
4195,1183,2026-03-27,2.06,Round-Up,Banking,0.94
4196,1332,2026-04-18,2.74,Round-Up,Banking,0.26
4197,1021,2025-11-26,88.81,One-Time Deposit,Banking,0.0
4198,1187,2025-11-14,1.51,Round-Up,Invest,0.49
4199,1483,2026-02-22,7.96,Recurring Deposit,Invest,0.0
4200,1251,2026-05-04,179.23,Recurring Deposit,Banking,0.0
4201,1194,2026-01-24,-152.75,Withdrawal,Banking,0.0
4202,1112,2025-10-01,1.35,Round-Up,Banking,0.65
4203,1215,2026-03-15,226.64,One-Time Deposit,Invest,0.0
4204,1498,2025-12-30,40.89,One-Time Deposit,Invest,0.0
4205,1116,2026-03-12,1.42,Round-Up,Invest,0.58
4206,1241,2025-11-14,248.97,One-Time Deposit,Invest,0.0
4207,1473,2026-04-20,1.96,Round-Up,Banking,0.04
4208,1069,2026-01-10,1.42,Round-Up,Invest,0.58
4209,1487,2026-04-29,0.44,Round-Up,Invest,0.56
4210,1211,2026-04-23,1.53,Round-Up,Invest,0.47
4211,1132,2026-02-12,60.72,One-Time Deposit,Banking,0.0
4212,1363,2026-02-01,0.49,Round-Up,Invest,0.51
4213,1450,2025-07-10,2.07,Round-Up,Banking,0.93
4214,1222,2026-04-10,1.79,Round-Up,Invest,0.21
4215,1439,2025-12-04,2.25,Round-Up,Banking,0.75
4216,1096,2025-11-24,0.46,Round-Up,Invest,0.54
4217,1151,2026-03-21,2.83,Round-Up,Invest,0.17
4218,1022,2026-05-04,78.56,One-Time Deposit,Banking,0.0
4219,1426,2025-11-02,237.16,Recurring Deposit,Invest,0.0
4220,1366,2026-04-29,129.48,One-Time Deposit,Banking,0.0
4221,1184,2026-02-22,142.51,Recurring Deposit,Invest,0.0
4222,1263,2025-09-17,237.57,One-Time Deposit,Invest,0.0
4223,1326,2026-04-28,165.2,One-Time Deposit,Invest,0.0
4224,1459,2026-04-04,239.67,Recurring Deposit,Invest,0.0
4225,1003,2026-03-27,1.98,Round-Up,Banking,0.02
4226,1167,2025-07-21,212.43,Recurring Deposit,Invest,0.0
4227,1275,2026-04-19,2.21,Round-Up,Invest,0.79
4228,1273,2026-04-14,0.14,Round-Up,Invest,0.86
4229,1192,2026-03-01,214.63,Recurring Deposit,Banking,0.0
4230,1058,2025-08-19,2.0,Round-Up,Banking,0.0
4231,1359,2025-12-25,0.3,Round-Up,Banking,0.7
4232,1064,2025-08-31,2.92,Round-Up,Banking,0.08
4233,1498,2026-01-14,2.61,Round-Up,Banking,0.39
4234,1312,2026-05-01,1.88,Round-Up,Invest,0.12
4235,1065,2026-03-18,32.07,One-Time Deposit,Banking,0.0
4236,1187,2025-07-01,229.04,Recurring Deposit,Banking,0.0
4237,1372,2025-07-20,72.7,Recurring Deposit,Invest,0.0
4238,1027,2025-10-06,2.55,Round-Up,Invest,0.45
4239,1097,2026-04-28,-33.7,Withdrawal,Banking,0.0
4240,1374,2026-04-11,71.03,One-Time Deposit,Banking,0.0
4241,1139,2026-04-27,1.68,Round-Up,Invest,0.32
4242,1172,2025-05-13,124.33,Recurring Deposit,Banking,0.0
4243,1162,2025-09-03,5.02,Recurring Deposit,Invest,0.0
4244,1478,2026-05-04,222.72,Recurring Deposit,Banking,0.0
4245,1423,2025-08-10,1.83,Round-Up,Invest,0.17
4246,1493,2025-09-19,194.55,One-Time Deposit,Invest,0.0
4247,1081,2025-12-31,120.29,Recurring Deposit,Banking,0.0
4248,1310,2025-06-16,133.35,One-Time Deposit,Banking,0.0
4249,1438,2026-04-08,56.03,Recurring Deposit,Banking,0.0
4250,1481,2026-04-04,153.81,One-Time Deposit,Banking,0.0
4251,1022,2026-03-13,136.62,Recurring Deposit,Banking,0.0
4252,1027,2025-10-27,1.36,Round-Up,Invest,0.64
4253,1439,2026-01-24,63.34,One-Time Deposit,Banking,0.0
4254,1242,2026-03-01,0.99,Round-Up,Banking,0.01
4255,1209,2026-03-15,21.24,Recurring Deposit,Invest,0.0
4256,1066,2026-03-19,8.38,Recurring Deposit,Invest,0.0
4257,1428,2026-02-26,1.65,Round-Up,Banking,0.35
4258,1058,2025-12-29,171.52,Recurring Deposit,Banking,0.0
4259,1319,2025-08-09,1.73,Round-Up,Banking,0.27
4260,1068,2026-05-02,2.48,Round-Up,Invest,0.52
4261,1057,2026-03-02,0.39,Round-Up,Invest,0.61
4262,1285,2026-05-04,1.31,Round-Up,Invest,0.69
4263,1109,2026-04-04,1.83,Round-Up,Banking,0.17
4264,1012,2025-11-05,2.03,Round-Up,Banking,0.97
4265,1320,2026-04-10,186.66,Recurring Deposit,Banking,0.0
4266,1017,2026-05-03,148.25,Recurring Deposit,Banking,0.0
4267,1052,2026-04-20,72.64,One-Time Deposit,Banking,0.0
4268,1275,2025-11-24,0.29,Round-Up,Invest,0.71
4269,1348,2026-03-11,-66.72,Withdrawal,Invest,0.0
4270,1257,2026-01-24,226.21,Recurring Deposit,Banking,0.0
4271,1173,2026-03-18,2.98,Round-Up,Banking,0.02
4272,1179,2025-12-05,125.79,Recurring Deposit,Invest,0.0
4273,1020,2026-02-06,2.06,Round-Up,Banking,0.94
4274,1058,2026-01-07,138.96,One-Time Deposit,Banking,0.0
4275,1179,2025-11-18,85.49,One-Time Deposit,Invest,0.0
4276,1305,2026-03-04,2.99,Round-Up,Banking,0.01
4277,1217,2025-08-28,138.22,Recurring Deposit,Banking,0.0
4278,1339,2025-10-10,1.84,Round-Up,Invest,0.16
4279,1184,2026-02-11,0.25,Round-Up,Invest,0.75
4280,1029,2026-03-22,-153.12,Withdrawal,Invest,0.0
4281,1318,2025-07-12,-101.39,Withdrawal,Banking,0.0
4282,1188,2025-11-30,164.32,Recurring Deposit,Invest,0.0
4283,1286,2026-02-11,191.72,One-Time Deposit,Banking,0.0
4284,1324,2025-10-16,1.96,Round-Up,Banking,0.04
4285,1334,2025-09-01,121.68,Recurring Deposit,Invest,0.0
4286,1091,2025-12-11,2.28,Round-Up,Invest,0.72
4287,1392,2026-03-23,0.73,Round-Up,Banking,0.27
4288,1278,2026-04-08,198.8,One-Time Deposit,Banking,0.0
4289,1245,2026-02-08,0.89,Round-Up,Invest,0.11
4290,1405,2025-09-20,0.04,Round-Up,Banking,0.96
4291,1007,2025-08-11,1.9,Round-Up,Banking,0.1
4292,1425,2025-08-27,0.35,Round-Up,Invest,0.65
4293,1063,2025-05-26,1.98,Round-Up,Banking,0.02
4294,1499,2025-10-03,2.78,Round-Up,Banking,0.22
4295,1190,2026-03-28,2.91,Round-Up,Banking,0.09
4296,1284,2026-03-19,228.33,Recurring Deposit,Banking,0.0
4297,1293,2025-11-08,196.86,Recurring Deposit,Banking,0.0
4298,1371,2025-11-16,56.35,One-Time Deposit,Banking,0.0
4299,1271,2026-03-16,183.92,One-Time Deposit,Banking,0.0
4300,1075,2026-01-27,2.36,Round-Up,Invest,0.64
4301,1324,2025-08-30,0.23,Round-Up,Banking,0.77
4302,1016,2025-09-21,1.23,Round-Up,Invest,0.77
4303,1237,2026-02-04,167.28,One-Time Deposit,Banking,0.0
4304,1203,2026-04-21,154.51,Recurring Deposit,Invest,0.0
4305,1185,2026-05-02,195.34,One-Time Deposit,Banking,0.0
4306,1053,2026-01-15,2.06,Round-Up,Invest,0.94
4307,1317,2025-11-07,1.81,Round-Up,Banking,0.19
4308,1028,2026-04-30,177.93,Recurring Deposit,Banking,0.0
4309,1365,2025-09-03,2.81,Round-Up,Banking,0.19
4310,1131,2026-04-03,83.47,Recurring Deposit,Banking,0.0
4311,1401,2025-09-23,247.96,One-Time Deposit,Invest,0.0
4312,1236,2026-04-17,149.65,Recurring Deposit,Banking,0.0
4313,1434,2025-10-26,-179.13,Withdrawal,Banking,0.0
4314,1447,2026-01-24,-133.95,Withdrawal,Banking,0.0
4315,1344,2026-02-09,193.64,One-Time Deposit,Invest,0.0
4316,1349,2026-05-02,189.26,One-Time Deposit,Invest,0.0
4317,1430,2026-05-01,1.31,Round-Up,Invest,0.69
4318,1114,2026-04-23,-249.45,Withdrawal,Banking,0.0
4319,1208,2026-04-17,117.65,One-Time Deposit,Banking,0.0
4320,1280,2026-01-08,1.99,Round-Up,Invest,0.01
4321,1444,2025-12-14,1.5,Round-Up,Banking,0.5
4322,1220,2026-03-26,2.0,Round-Up,Invest,0.0
4323,1372,2025-07-14,117.01,One-Time Deposit,Invest,0.0
4324,1028,2026-03-07,242.45,One-Time Deposit,Banking,0.0
4325,1245,2026-02-10,2.82,Round-Up,Invest,0.18
4326,1266,2025-12-29,1.86,Round-Up,Invest,0.14
4327,1236,2026-03-28,-124.12,Withdrawal,Banking,0.0
4328,1010,2026-04-22,5.36,Recurring Deposit,Invest,0.0
4329,1344,2025-08-26,225.29,Recurring Deposit,Banking,0.0
4330,1290,2025-11-05,0.37,Round-Up,Invest,0.63
4331,1152,2026-04-19,68.14,Recurring Deposit,Banking,0.0
4332,1371,2025-11-10,205.98,One-Time Deposit,Banking,0.0
4333,1495,2025-12-29,1.76,Round-Up,Banking,0.24
4334,1234,2026-04-27,0.91,Round-Up,Banking,0.09
4335,1155,2026-03-23,1.92,Round-Up,Banking,0.08
4336,1403,2025-09-17,1.11,Round-Up,Banking,0.89
4337,1325,2025-10-14,-196.58,Withdrawal,Banking,0.0
4338,1334,2025-08-31,1.91,Round-Up,Banking,0.09
4339,1473,2026-02-28,0.65,Round-Up,Banking,0.35
4340,1391,2026-03-03,80.16,One-Time Deposit,Invest,0.0
4341,1424,2026-04-20,2.54,Round-Up,Invest,0.46
4342,1446,2026-04-28,127.61,One-Time Deposit,Banking,0.0
4343,1100,2025-12-04,1.61,Round-Up,Invest,0.39
4344,1075,2025-08-21,141.47,Recurring Deposit,Invest,0.0
4345,1270,2025-07-18,1.05,Round-Up,Banking,0.95
4346,1352,2025-12-12,124.01,One-Time Deposit,Banking,0.0
4347,1465,2026-05-03,87.01,Recurring Deposit,Invest,0.0
4348,1467,2025-07-09,52.83,Recurring Deposit,Invest,0.0
4349,1246,2026-04-28,164.09,Recurring Deposit,Banking,0.0
4350,1039,2025-12-25,169.99,One-Time Deposit,Banking,0.0
4351,1403,2026-04-30,0.92,Round-Up,Invest,0.08
4352,1008,2026-04-24,219.31,One-Time Deposit,Banking,0.0
4353,1451,2026-03-01,177.59,Recurring Deposit,Banking,0.0
4354,1433,2026-04-17,173.44,Recurring Deposit,Invest,0.0
4355,1379,2026-01-23,2.36,Round-Up,Invest,0.64
4356,1459,2026-03-23,0.15,Round-Up,Invest,0.85
