Event_ID,User_ID,Event_Date,Event_Type,Platform,Session_Duration_Sec
6323,1351,2026-03-10,Withdrawal,Android,569
6324,1269,2026-05-04,View_Statement,iOS,267
6325,1342,2025-12-04,Login,iOS,19
6326,1448,2026-05-03,Withdrawal,Android,435
6327,1291,2026-05-03,View_Statement,iOS,399
6328,1083,2026-02-26,Login,Android,140
6329,1029,2026-04-24,Deposit,Web,199
6330,1407,2026-04-26,Login,iOS,427
6331,1339,2025-11-07,View_Portfolio,iOS,263
6332,1080,2025-11-24,Login,iOS,34
6333,1095,2026-03-14,Login,iOS,203
6334,1400,2025-11-03,Withdrawal,Android,45
6335,1410,2025-08-10,View_Portfolio,iOS,181
6336,1259,2026-02-12,Login,iOS,499
6337,1122,2026-04-18,Withdrawal,Web,437
6338,1124,2026-02-13,View_Statement,iOS,467
6339,1023,2026-05-02,View_Portfolio,Web,252
6340,1441,2025-11-01,Withdrawal,iOS,556
6341,1393,2025-12-03,View_Statement,iOS,351
6342,1435,2026-02-19,View_Portfolio,iOS,375
6343,1216,2025-08-23,Withdrawal,iOS,489
6344,1289,2026-01-24,View_Statement,Android,153
6345,1462,2025-11-12,View_Portfolio,Android,487
6346,1092,2026-04-19,Deposit,Android,173
6347,1024,2026-04-06,Deposit,iOS,452
6348,1107,2025-08-26,Login,Android,590
6349,1306,2026-03-16,Login,iOS,151
6350,1052,2026-02-05,Withdrawal,Android,110
6351,1199,2026-01-30,Deposit,iOS,549
6352,1294,2026-05-01,View_Portfolio,iOS,380
6353,1300,2026-04-22,View_Statement,Android,393
6354,1345,2026-04-24,Deposit,Web,271
6355,1382,2026-04-05,Login,Android,210
6356,1056,2025-06-26,Deposit,Android,352
6357,1194,2026-03-13,Login,Web,262
6358,1045,2025-08-29,Deposit,Android,145
6359,1436,2025-08-30,Deposit,Android,592
6360,1385,2026-02-20,Withdrawal,Android,326
6361,1343,2026-01-21,Login,Web,341
6362,1239,2026-04-03,Login,Android,571
6363,1372,2025-08-02,Login,Web,345
6364,1232,2026-03-07,Withdrawal,iOS,205
6365,1466,2025-11-12,Deposit,Web,238
6366,1320,2026-04-07,Deposit,iOS,274
6367,1239,2026-03-18,Login,Android,530
6368,1392,2025-06-17,View_Portfolio,Android,597
6369,1482,2026-01-13,View_Statement,Android,160
6370,1427,2026-04-08,Login,iOS,492
6371,1136,2026-04-07,Withdrawal,Web,241
6372,1285,2026-04-09,Login,iOS,274
6373,1013,2025-09-06,Withdrawal,iOS,470
6374,1385,2026-04-04,Deposit,Android,381
6375,1029,2026-03-14,Deposit,Android,130
6376,1178,2026-05-01,Login,Android,52
6377,1293,2025-10-27,View_Portfolio,Web,139
6378,1257,2026-04-18,Login,iOS,248
6379,1108,2026-04-05,View_Statement,iOS,459
6380,1069,2026-02-26,Login,Web,450
6381,1373,2025-11-07,Login,Android,324
6382,1176,2025-11-21,Deposit,Web,248
6383,1183,2026-03-15,View_Portfolio,Web,416
6384,1242,2026-04-22,Deposit,Android,198
6385,1194,2026-02-12,Login,Android,593
6386,1367,2026-04-17,View_Portfolio,iOS,499
6387,1319,2025-06-11,Deposit,iOS,266
6388,1022,2026-04-09,Login,Android,17
6389,1350,2026-03-20,Deposit,Android,504
6390,1011,2025-08-10,Withdrawal,Android,572
6391,1285,2026-03-19,Withdrawal,iOS,375
6392,1362,2025-10-25,Withdrawal,iOS,173
6393,1259,2025-09-11,View_Portfolio,iOS,209
6394,1173,2026-04-17,View_Portfolio,Android,481
6395,1205,2025-12-23,Deposit,Android,100
6396,1248,2026-02-25,Login,iOS,294
6397,1259,2026-01-26,Withdrawal,Android,91
6398,1330,2025-09-20,View_Statement,iOS,210
6399,1452,2026-03-27,Login,Android,264
6400,1270,2025-12-31,Deposit,iOS,47
6401,1471,2026-03-07,View_Portfolio,Android,343
6402,1081,2025-12-21,Deposit,iOS,240
6403,1321,2026-02-23,View_Statement,iOS,87
6404,1441,2025-09-06,Deposit,iOS,593
6405,1399,2026-03-21,Deposit,Web,360
6406,1188,2025-12-23,Login,iOS,365
6407,1438,2026-03-27,View_Statement,iOS,397
6408,1373,2025-08-11,Login,iOS,243
6409,1386,2026-04-22,View_Statement,Web,494
6410,1338,2026-04-06,Login,iOS,528
6411,1448,2026-02-13,Login,iOS,135
6412,1231,2026-04-23,Deposit,iOS,597
6413,1470,2025-08-30,Withdrawal,Web,456
6414,1028,2026-04-09,Deposit,Web,398
6415,1350,2026-04-18,Login,iOS,396
6416,1461,2026-01-30,Deposit,Android,489
6417,1323,2025-09-22,View_Statement,iOS,253
6418,1003,2026-04-05,View_Statement,iOS,493
6419,1237,2025-11-14,Login,Android,487
6420,1181,2026-02-09,Withdrawal,iOS,263
6421,1410,2025-07-27,Withdrawal,iOS,170
6422,1004,2026-04-06,Withdrawal,Web,434
6423,1400,2026-02-21,Login,iOS,140
6424,1348,2026-02-17,Deposit,iOS,163
6425,1072,2026-01-31,View_Portfolio,Android,303
6426,1182,2026-04-20,Login,iOS,253
6427,1104,2026-02-28,Login,iOS,242
6428,1272,2026-05-02,Login,iOS,555
6429,1287,2026-05-01,View_Portfolio,iOS,204
6430,1087,2026-02-17,View_Portfolio,iOS,599
6431,1386,2026-02-12,Login,iOS,246
6432,1073,2025-07-13,View_Portfolio,Android,375
6433,1091,2025-10-30,Login,Web,498
6434,1173,2026-04-23,Withdrawal,iOS,186
6435,1310,2025-07-03,Deposit,Android,316
6436,1187,2026-04-28,Deposit,iOS,249
6437,1443,2026-04-06,View_Portfolio,Web,300
6438,1406,2025-11-17,Deposit,Android,188
6439,1236,2026-02-15,Login,Android,508
6440,1162,2026-01-05,Login,iOS,552
6441,1073,2025-07-22,View_Statement,iOS,509
6442,1225,2025-12-02,Login,iOS,430
6443,1384,2025-11-30,Withdrawal,Web,151
6444,1230,2026-04-03,Deposit,iOS,451
6445,1254,2026-01-07,Login,iOS,37
6446,1440,2025-12-26,View_Portfolio,iOS,254
6447,1162,2025-11-12,View_Statement,iOS,21
6448,1355,2026-01-11,Login,Android,370
6449,1250,2026-05-03,Login,Android,79
6450,1495,2025-07-07,View_Portfolio,iOS,333
6451,1410,2025-07-23,Deposit,iOS,577
6452,1199,2026-04-25,Withdrawal,iOS,14
6453,1429,2026-03-01,Deposit,iOS,402
6454,1240,2025-12-17,Deposit,Web,583
6455,1237,2025-07-17,Login,Android,112
6456,1475,2026-04-06,Deposit,Web,347
6457,1076,2026-03-27,Login,iOS,366
6458,1465,2026-04-28,Withdrawal,Web,366
6459,1405,2025-12-21,Deposit,iOS,127
6460,1427,2026-03-04,View_Portfolio,Android,117
6461,1342,2025-12-20,View_Statement,iOS,278
6462,1474,2026-04-21,View_Statement,Android,397
6463,1295,2026-01-19,Deposit,iOS,18
6464,1397,2026-04-15,Login,Android,298
6465,1490,2026-03-05,Login,Web,57
6466,1426,2026-03-21,Withdrawal,Android,346
6467,1045,2025-11-24,Withdrawal,Web,430
6468,1343,2026-02-21,Login,iOS,470
6469,1179,2026-01-19,View_Statement,iOS,187
6470,1222,2026-04-12,Login,Android,457
6471,1375,2026-04-17,Deposit,iOS,264
6472,1017,2026-02-02,Deposit,iOS,372
6473,1219,2025-12-12,Deposit,iOS,117
6474,1084,2025-09-02,Deposit,Android,337
6475,1191,2025-09-14,Login,Android,451
6476,1391,2026-02-08,View_Statement,Android,440
6477,1439,2026-03-25,View_Statement,iOS,84
6478,1132,2026-04-02,Deposit,iOS,431
6479,1497,2025-12-25,Login,iOS,505
6480,1287,2026-04-16,Login,iOS,548
6481,1094,2026-04-24,Login,iOS,111
6482,1095,2026-03-17,Deposit,Web,302
6483,1184,2026-04-10,Deposit,Web,51
6484,1132,2026-02-10,Deposit,Android,45
6485,1082,2026-03-25,Deposit,iOS,370
6486,1340,2025-10-26,View_Portfolio,iOS,408
6487,1296,2025-10-15,Login,Android,70
6488,1360,2026-04-28,Deposit,iOS,156
6489,1112,2025-09-20,Withdrawal,Android,598
6490,1303,2026-04-22,View_Statement,Web,400
6491,1306,2025-09-01,Withdrawal,iOS,454
6492,1407,2026-04-27,Deposit,Android,502
6493,1051,2025-09-30,View_Portfolio,Web,522
6494,1294,2026-05-02,View_Statement,iOS,498
6495,1393,2026-04-12,View_Portfolio,Android,414
6496,1189,2026-04-07,Login,Android,537
6497,1208,2026-02-01,Deposit,Web,225
6498,1149,2026-05-04,View_Portfolio,Web,100
6499,1265,2026-03-26,Withdrawal,Android,249
6500,1372,2025-07-13,Deposit,Android,138
6501,1281,2025-06-13,Login,iOS,151
6502,1113,2026-04-24,Deposit,Android,340
6503,1036,2026-02-13,Deposit,iOS,265
6504,1111,2025-10-12,Login,iOS,96
6505,1171,2026-02-18,View_Portfolio,Android,312
6506,1078,2025-11-02,Login,Android,126
6507,1337,2026-03-10,Deposit,iOS,265
6508,1028,2026-02-26,View_Portfolio,iOS,547
6509,1448,2026-04-24,Deposit,iOS,283
6510,1045,2025-08-11,Deposit,iOS,173
6511,1361,2026-04-30,Login,iOS,231
6512,1440,2026-03-22,Withdrawal,iOS,446
6513,1304,2025-10-05,View_Statement,Android,205
6514,1392,2025-06-22,View_Portfolio,iOS,348
6515,1142,2025-06-10,Deposit,iOS,71
6516,1015,2025-11-12,Deposit,Web,206
6517,1128,2026-02-13,Login,Android,147
6518,1167,2025-12-08,Withdrawal,iOS,116
6519,1153,2026-01-02,Login,iOS,52
6520,1063,2026-01-04,View_Portfolio,Android,84
6521,1059,2026-03-22,Login,iOS,60
6522,1203,2026-05-04,Login,Android,12
6523,1157,2026-04-24,Login,iOS,62
6524,1003,2026-04-30,Deposit,iOS,433
6525,1039,2026-01-14,Withdrawal,Web,315
6526,1278,2026-02-14,Login,Android,20
6527,1101,2025-07-11,Withdrawal,iOS,459
6528,1383,2026-04-15,Deposit,Android,159
6529,1169,2026-04-03,Login,Web,370
6530,1020,2026-02-11,Login,iOS,584
6531,1403,2025-11-30,View_Portfolio,iOS,124
6532,1141,2026-02-19,Login,Web,594
6533,1347,2025-08-24,Withdrawal,Android,590
6534,1275,2026-01-30,Deposit,Web,122
6535,1464,2026-04-24,Withdrawal,Android,24
6536,1322,2025-09-11,Deposit,iOS,370
6537,1193,2026-04-10,Login,iOS,222
6538,1387,2026-04-06,View_Statement,iOS,119
6539,1152,2026-03-14,Login,Android,419
6540,1236,2026-04-30,Login,iOS,330
6541,1294,2026-04-19,Deposit,Android,135
6542,1386,2025-10-28,View_Statement,iOS,357
6543,1440,2026-01-02,Login,iOS,530
6544,1208,2026-05-03,Deposit,iOS,163
6545,1477,2025-09-22,Deposit,iOS,470
6546,1037,2026-04-25,Login,Android,526
6547,1492,2026-02-08,Withdrawal,Android,574
6548,1388,2026-03-02,Deposit,iOS,416
6549,1078,2025-10-27,Deposit,iOS,229
6550,1465,2026-04-16,Login,iOS,494
6551,1172,2025-06-04,View_Statement,Android,100
6552,1045,2026-04-03,Login,Android,477
6553,1337,2026-03-17,Withdrawal,iOS,237
6554,1084,2025-09-01,View_Portfolio,iOS,87
6555,1380,2026-04-16,Login,Android,184
6556,1431,2025-12-19,Login,Android,463
6557,1093,2026-05-01,Login,Android,18
6558,1489,2026-05-02,View_Portfolio,iOS,212
6559,1154,2025-10-22,Withdrawal,Android,319
6560,1106,2026-03-21,View_Portfolio,iOS,212
6561,1358,2026-04-30,Login,iOS,524
6562,1209,2026-02-28,View_Statement,iOS,355
6563,1204,2026-03-18,Login,Web,442
6564,1248,2026-01-31,View_Portfolio,Android,579
6565,1348,2026-03-06,Login,iOS,375
6566,1393,2026-04-19,Login,Web,481
6567,1352,2026-02-05,Login,Android,147
6568,1226,2025-10-30,Login,iOS,512
6569,1336,2025-12-17,Login,Web,390
6570,1048,2026-02-22,Login,iOS,47
6571,1246,2026-04-22,Login,iOS,486
6572,1031,2026-04-27,Deposit,Android,591
6573,1183,2026-04-25,Login,Android,529
6574,1475,2026-03-28,Deposit,iOS,226
6575,1477,2025-10-01,View_Statement,Android,78
6576,1257,2026-04-08,Login,Android,339
6577,1126,2026-01-24,Login,Web,288
6578,1219,2026-01-26,Login,iOS,394
6579,1245,2026-02-23,View_Portfolio,Android,110
6580,1480,2026-04-26,Login,iOS,99
6581,1443,2025-12-12,Login,iOS,453
6582,1139,2026-04-27,View_Portfolio,iOS,59
6583,1227,2026-02-15,Login,iOS,66
6584,1386,2025-07-12,Deposit,iOS,459
6585,1302,2026-04-26,Login,iOS,456
6586,1257,2026-04-24,Login,iOS,562
6587,1255,2026-01-30,Login,iOS,341
6588,1070,2026-02-24,Deposit,iOS,245
6589,1455,2026-04-30,View_Portfolio,Android,44
6590,1066,2025-11-05,Login,iOS,233
6591,1002,2025-07-20,Login,iOS,598
6592,1495,2025-07-19,Login,iOS,13
6593,1325,2025-08-02,Login,Android,129
6594,1269,2026-05-04,Deposit,Android,529
6595,1403,2025-11-09,View_Portfolio,iOS,287
6596,1339,2025-08-18,Login,Web,594
6597,1303,2026-05-03,Deposit,Android,464
6598,1129,2025-09-09,View_Portfolio,iOS,241
6599,1483,2026-02-22,Deposit,Android,390
6600,1146,2026-04-29,Withdrawal,Web,218
6601,1113,2026-04-21,Deposit,Android,84
6602,1288,2025-08-16,Login,Web,192
6603,1096,2025-10-16,Login,iOS,336
6604,1456,2026-01-22,Login,Web,70
6605,1267,2026-04-20,Login,iOS,103
6606,1404,2026-04-23,View_Portfolio,Android,537
6607,1008,2026-05-02,Deposit,iOS,579
6608,1220,2026-04-18,View_Portfolio,iOS,488
6609,1213,2026-05-03,Login,Web,215
6610,1102,2026-02-03,View_Portfolio,iOS,398
6611,1166,2025-12-12,Login,Web,47
6612,1262,2026-01-10,Login,iOS,589
6613,1002,2026-02-10,Deposit,Android,212
6614,1202,2025-06-05,View_Statement,iOS,383
6615,1490,2026-03-14,Deposit,Android,482
6616,1329,2026-04-22,Deposit,Android,533
6617,1183,2026-03-20,Deposit,Android,61
6618,1259,2025-10-10,Deposit,iOS,360
6619,1322,2025-11-17,Login,iOS,80
6620,1228,2025-11-11,Deposit,iOS,330
6621,1200,2025-10-14,Deposit,Android,55
6622,1457,2026-01-02,Withdrawal,Android,358
6623,1026,2026-02-19,Login,Android,275
6624,1482,2025-12-26,Deposit,iOS,28
6625,1432,2026-03-08,Withdrawal,iOS,285
6626,1350,2026-03-21,Login,Android,422
6627,1102,2025-11-23,Deposit,iOS,287
6628,1136,2026-04-28,Withdrawal,iOS,479
6629,1451,2026-02-25,Deposit,iOS,486
6630,1331,2026-01-22,Login,Android,544
6631,1345,2026-04-01,View_Portfolio,Android,384
6632,1372,2025-07-09,View_Statement,iOS,505
6633,1197,2026-04-14,Login,iOS,361
6634,1460,2026-03-12,View_Portfolio,iOS,135
6635,1030,2025-10-09,Deposit,iOS,235
6636,1411,2026-02-02,Deposit,Android,547
6637,1299,2026-04-04,View_Portfolio,iOS,127
6638,1133,2026-03-23,View_Statement,iOS,473
6639,1256,2026-01-14,Login,Android,239
6640,1020,2026-02-13,Login,Web,250
6641,1308,2026-04-28,View_Portfolio,iOS,12
6642,1021,2026-03-03,Deposit,iOS,502
6643,1387,2025-10-31,Login,iOS,203
6644,1041,2025-12-06,View_Statement,iOS,173
6645,1380,2026-02-03,Login,Android,485
6646,1498,2025-12-26,Deposit,Android,225
6647,1448,2026-01-31,Deposit,iOS,506
6648,1364,2026-04-19,Deposit,iOS,438
6649,1452,2026-01-06,Login,iOS,99
6650,1472,2026-04-24,Login,iOS,330
6651,1455,2026-04-30,Login,Android,214
6652,1152,2026-03-02,Withdrawal,iOS,409
6653,1308,2026-04-18,Withdrawal,Android,568
6654,1459,2026-04-27,View_Portfolio,iOS,124
6655,1002,2025-12-11,Withdrawal,Android,402
6656,1044,2026-02-04,Login,Android,273
6657,1041,2026-03-01,View_Statement,iOS,339
6658,1326,2026-04-30,Login,iOS,491
6659,1263,2025-10-29,Login,Android,184
6660,1294,2026-04-24,Withdrawal,iOS,221
6661,1466,2026-03-22,Login,Web,374
6662,1173,2026-03-23,Login,iOS,404
6663,1009,2026-02-13,View_Portfolio,Android,578
6664,1053,2025-11-22,Login,Android,471
6665,1284,2026-04-23,Withdrawal,iOS,360
6666,1128,2026-03-05,View_Portfolio,iOS,433
6667,1019,2025-12-24,View_Statement,iOS,397
6668,1452,2026-02-06,Login,Android,259
6669,1132,2026-02-09,Login,Android,400
6670,1013,2026-01-10,Withdrawal,Web,393
6671,1220,2026-05-04,Login,iOS,111
6672,1267,2025-12-24,Deposit,Android,458
6673,1245,2026-02-26,Deposit,iOS,567
6674,1258,2026-02-01,Deposit,iOS,51
6675,1454,2025-09-04,Deposit,iOS,101
6676,1140,2026-02-27,View_Portfolio,iOS,289
6677,1382,2026-04-09,Login,Android,147
6678,1247,2025-11-21,Deposit,Android,384
6679,1232,2026-03-07,Login,iOS,395
6680,1421,2026-04-16,Login,iOS,234
6681,1056,2025-08-05,Login,iOS,357
6682,1088,2026-04-27,Deposit,Android,356
6683,1254,2026-04-09,View_Statement,Android,451
6684,1052,2026-02-03,View_Portfolio,Android,260
6685,1247,2026-03-25,Login,Web,572
6686,1252,2026-02-02,Withdrawal,iOS,265
6687,1125,2026-02-11,Login,Android,490
6688,1201,2026-05-01,View_Portfolio,Web,183
6689,1474,2026-04-13,View_Portfolio,Android,524
6690,1388,2025-12-22,Login,iOS,592
6691,1361,2026-04-01,Login,iOS,315
6692,1492,2026-02-13,Login,Android,557
6693,1132,2026-03-19,Login,Android,53
6694,1177,2026-02-22,Deposit,Android,488
6695,1052,2026-02-15,Login,Android,496
6696,1034,2026-05-03,Login,Web,279
6697,1022,2026-05-01,Deposit,Android,164
6698,1141,2026-03-16,View_Portfolio,Web,463
6699,1319,2025-06-17,Deposit,Android,11
6700,1271,2026-04-02,Login,Android,598
6701,1168,2025-11-06,Login,Web,512
6702,1038,2025-12-29,Login,Web,56
6703,1361,2026-02-28,Login,Android,197
6704,1246,2026-05-02,View_Statement,Android,198
6705,1235,2025-09-13,Login,iOS,305
6706,1055,2025-12-07,Login,Android,14
6707,1428,2026-03-07,Login,iOS,232
6708,1373,2025-11-11,View_Portfolio,iOS,98
6709,1120,2026-01-10,Deposit,iOS,341
6710,1066,2025-07-19,View_Portfolio,Android,460
6711,1322,2026-04-04,Withdrawal,Web,251
6712,1427,2026-04-11,View_Statement,iOS,160
6713,1328,2026-03-17,Login,iOS,458
6714,1166,2025-12-28,Login,Web,88
6715,1210,2025-10-03,Withdrawal,Android,497
6716,1413,2025-12-29,Deposit,Android,598
6717,1075,2025-10-23,Withdrawal,Android,431
6718,1440,2026-01-27,Deposit,iOS,146
6719,1134,2026-04-17,Deposit,iOS,357
6720,1265,2026-02-25,View_Statement,Web,304
6721,1406,2025-09-28,View_Statement,Android,525
6722,1174,2026-01-10,Login,iOS,347
6723,1243,2026-05-02,Deposit,iOS,34
6724,1089,2026-01-09,Deposit,Android,236
6725,1250,2026-05-04,Login,iOS,255
6726,1031,2026-04-07,Login,iOS,368
6727,1277,2026-04-06,Deposit,iOS,219
6728,1038,2026-01-01,View_Statement,iOS,426
6729,1308,2026-04-20,Login,Android,401
6730,1403,2026-02-05,View_Portfolio,Web,587
6731,1138,2026-02-10,Login,iOS,461
6732,1430,2026-04-14,Deposit,iOS,344
6733,1485,2026-03-03,Login,iOS,209
6734,1076,2026-01-21,Login,Web,103
6735,1339,2026-02-14,View_Portfolio,Android,312
6736,1253,2026-03-11,View_Statement,iOS,176
6737,1450,2025-06-23,Login,Web,225
6738,1079,2026-01-08,Deposit,Android,253
6739,1038,2025-12-22,Deposit,iOS,149
6740,1318,2025-07-17,Login,Web,45
6741,1328,2026-03-30,Login,iOS,535
6742,1430,2026-03-26,View_Portfolio,iOS,489
6743,1163,2026-05-01,Login,Android,192
6744,1358,2026-04-19,Login,Web,343
6745,1427,2026-04-14,View_Statement,Web,165
6746,1128,2026-03-17,Login,Android,564
6747,1158,2026-03-26,Login,iOS,157
6748,1329,2025-06-19,View_Portfolio,Web,406
6749,1319,2025-05-26,Deposit,iOS,183
6750,1414,2025-12-12,Deposit,Android,90
6751,1369,2025-10-02,Login,iOS,39
6752,1083,2026-01-05,View_Statement,Android,441
6753,1413,2026-01-01,Login,iOS,410
6754,1450,2025-06-30,Login,Android,82
6755,1476,2026-04-21,Login,iOS,180
6756,1456,2026-01-20,Deposit,iOS,585
6757,1217,2026-05-01,View_Portfolio,Android,138
6758,1202,2025-07-09,Login,iOS,118
6759,1278,2025-10-11,Login,Android,277
6760,1419,2026-04-29,Deposit,Web,128
6761,1426,2025-12-15,View_Statement,iOS,245
6762,1152,2026-04-13,Login,iOS,37
6763,1026,2026-01-02,Deposit,Web,118
6764,1415,2026-04-01,Withdrawal,Android,424
6765,1343,2026-04-22,View_Portfolio,Web,325
6766,1254,2025-11-03,Withdrawal,Web,214
6767,1386,2025-08-21,Login,iOS,254
6768,1251,2026-04-24,Deposit,iOS,509
6769,1167,2026-04-21,Login,iOS,574
6770,1353,2026-02-12,Deposit,iOS,532
6771,1472,2026-04-28,Login,iOS,224
6772,1140,2025-10-02,Login,Web,579
6773,1229,2026-04-13,Login,Android,568
6774,1073,2025-07-11,View_Statement,iOS,72
6775,1428,2026-03-22,Withdrawal,Android,402
6776,1299,2026-03-07,Login,iOS,23
6777,1236,2026-03-24,Login,iOS,460
6778,1195,2025-09-09,Login,iOS,528
6779,1492,2026-04-27,Login,Android,399
6780,1471,2026-03-17,Withdrawal,Android,428
6781,1088,2026-04-22,View_Portfolio,iOS,228
6782,1097,2026-04-25,View_Portfolio,Android,421
6783,1478,2026-02-21,View_Statement,iOS,346
6784,1166,2025-12-02,Login,iOS,71
6785,1491,2026-04-26,View_Portfolio,iOS,407
6786,1450,2025-06-24,Withdrawal,iOS,102
6787,1296,2026-01-11,Deposit,iOS,35
6788,1406,2025-11-15,View_Statement,Android,56
6789,1203,2026-04-30,View_Statement,iOS,508
6790,1447,2026-01-08,View_Portfolio,iOS,436
6791,1187,2026-01-17,Login,Web,458
6792,1460,2026-03-13,Login,iOS,284
6793,1275,2025-12-15,View_Statement,Android,404
6794,1020,2026-04-23,Login,Android,357
6795,1375,2026-04-12,View_Portfolio,iOS,380
6796,1073,2025-07-27,Withdrawal,iOS,347
6797,1427,2025-12-11,View_Portfolio,iOS,190
6798,1442,2025-12-10,Login,Android,407
6799,1338,2026-02-07,Deposit,iOS,598
6800,1361,2026-05-04,View_Portfolio,iOS,444
6801,1495,2026-05-01,Deposit,Android,41
6802,1310,2025-08-10,Withdrawal,Android,426
6803,1082,2025-09-26,View_Portfolio,Web,527
6804,1296,2026-02-14,Login,Android,167
6805,1356,2026-03-29,Login,iOS,595
6806,1027,2025-12-15,Withdrawal,iOS,82
6807,1141,2026-04-22,Login,Android,143
6808,1047,2026-04-05,Login,iOS,137
6809,1456,2026-03-10,View_Statement,Android,335
6810,1112,2026-01-27,Deposit,iOS,395
6811,1235,2025-07-26,View_Statement,Web,523
6812,1151,2026-04-10,Login,Android,19
6813,1375,2026-05-03,Deposit,iOS,70
6814,1315,2026-04-01,Login,Web,522
6815,1333,2025-07-09,Login,iOS,299
6816,1126,2026-02-16,View_Statement,iOS,177
6817,1007,2025-09-16,Login,Android,380
6818,1050,2025-12-20,Login,Web,233
6819,1360,2026-04-30,View_Portfolio,iOS,577
6820,1066,2025-07-18,View_Portfolio,Android,26
6821,1387,2026-03-19,View_Statement,iOS,325
6822,1362,2025-09-11,Login,iOS,479
6823,1167,2026-01-02,Login,iOS,142
6824,1471,2026-02-18,Deposit,Android,27
6825,1252,2026-01-27,Deposit,iOS,78
6826,1263,2025-11-22,Login,iOS,71
6827,1196,2026-03-24,Login,Web,336
6828,1183,2026-04-19,Withdrawal,iOS,407
6829,1264,2025-11-01,Withdrawal,iOS,103
6830,1288,2025-08-16,Login,Android,410
6831,1275,2026-03-17,View_Statement,iOS,406
6832,1118,2025-11-04,Login,iOS,417
6833,1396,2026-01-08,View_Portfolio,Android,493
6834,1313,2026-04-26,View_Statement,Android,160
6835,1394,2026-02-08,Deposit,Android,415
6836,1462,2025-07-04,Deposit,iOS,546
6837,1347,2025-06-16,Login,Web,290
6838,1492,2026-03-24,View_Portfolio,Android,581
6839,1277,2026-04-26,Login,Android,510
6840,1404,2025-08-24,Deposit,iOS,519
6841,1377,2026-03-31,Deposit,Android,122
6842,1132,2026-03-06,Login,Android,127
6843,1147,2026-04-25,View_Statement,Android,526
6844,1029,2026-04-23,View_Portfolio,Android,189
6845,1327,2026-04-03,Login,Android,416
6846,1320,2026-04-16,Deposit,Android,395
6847,1225,2025-12-17,Login,Android,223
6848,1456,2026-01-24,View_Portfolio,iOS,117
6849,1139,2026-04-12,Login,iOS,442
6850,1289,2026-04-24,View_Statement,Web,474
6851,1281,2026-01-29,Login,Web,177
6852,1417,2025-11-20,Login,iOS,198
6853,1484,2026-04-17,Withdrawal,Web,98
6854,1026,2025-12-21,Login,iOS,400
6855,1292,2026-05-02,View_Portfolio,iOS,34
6856,1267,2026-01-18,Login,Android,105
6857,1286,2026-02-12,View_Statement,Web,131
6858,1313,2026-04-29,View_Portfolio,Android,582
6859,1097,2026-04-26,View_Portfolio,iOS,337
6860,1138,2026-04-30,Deposit,iOS,23
6861,1477,2025-09-28,Deposit,Android,377
6862,1281,2025-05-12,Deposit,Android,143
6863,1096,2025-11-28,View_Statement,iOS,128
6864,1452,2025-08-27,Login,iOS,544
6865,1057,2026-04-16,Login,Web,88
6866,1123,2026-04-14,View_Statement,iOS,438
6867,1231,2025-11-28,Login,iOS,437
6868,1290,2026-03-07,Login,Web,402
6869,1086,2026-02-28,Deposit,iOS,462
6870,1461,2025-12-12,View_Statement,iOS,137
6871,1310,2025-09-15,Login,iOS,21
6872,1051,2025-09-26,View_Statement,iOS,74
6873,1228,2025-11-03,Login,Android,193
6874,1006,2025-09-08,View_Portfolio,Android,542
6875,1443,2025-10-23,Login,iOS,30
6876,1310,2025-07-24,Login,Android,523
6877,1273,2025-12-26,View_Portfolio,iOS,401
6878,1410,2025-10-07,Deposit,Android,405
6879,1344,2026-05-02,Login,iOS,18
6880,1393,2026-03-26,Deposit,iOS,470
6881,1002,2026-02-02,Deposit,Web,139
6882,1276,2026-02-17,Login,iOS,396
6883,1091,2025-12-17,Login,iOS,571
6884,1262,2025-09-28,Deposit,iOS,419
6885,1242,2026-02-11,Login,iOS,145
6886,1475,2026-01-23,Deposit,iOS,526
6887,1375,2026-04-22,View_Portfolio,iOS,183
6888,1246,2026-04-11,Withdrawal,Web,48
6889,1472,2026-04-02,Deposit,Android,375
6890,1079,2026-01-05,Deposit,iOS,135
6891,1311,2025-11-03,Login,iOS,538
6892,1304,2026-04-20,View_Statement,iOS,137
6893,1058,2025-08-05,Deposit,iOS,496
6894,1225,2025-09-22,Login,iOS,470
6895,1426,2025-07-04,Login,Web,181
6896,1202,2025-06-04,Withdrawal,iOS,344
6897,1405,2025-12-26,Deposit,iOS,310
6898,1006,2025-09-21,Login,iOS,185
6899,1030,2025-08-21,Deposit,Android,231
6900,1151,2026-04-20,Withdrawal,Android,536
6901,1036,2026-02-05,Login,Web,518
6902,1110,2026-04-24,Deposit,iOS,344
6903,1121,2025-11-25,Login,iOS,432
6904,1241,2026-02-21,Login,iOS,301
6905,1259,2026-02-18,Login,iOS,29
6906,1090,2025-09-09,Withdrawal,Android,534
6907,1418,2025-11-10,Login,iOS,565
6908,1030,2025-08-23,View_Portfolio,Android,566
6909,1466,2025-11-13,Withdrawal,iOS,312
6910,1465,2026-04-12,Deposit,Android,542
6911,1237,2026-02-23,View_Statement,Android,416
6912,1371,2025-11-12,View_Portfolio,Web,567
6913,1170,2026-03-22,Deposit,Android,433
6914,1149,2026-03-13,Deposit,iOS,457
6915,1374,2026-03-03,Login,Android,353
6916,1088,2026-03-05,View_Statement,iOS,354
